,city_id,abbr,city,metric_name,group_name,est,state,population,lat,lon,walk_score,transit_score,bike_score
6503,421,NY,New Rochelle,Physical inactivity,total population,26.8,New York,79446,40.9114882,-73.7823549,,,
6504,890,NY,New York,Physical inactivity,total population,29.9,New York,8405837,40.7127837,-74.0059413,88.0,88.6,69.3
6505,247,NY,Rochester,Physical inactivity,total population,37.3,New York,210358,43.16103,-77.6109219,60.7,41.3,59.9
6506,101,NY,Schenectady,Physical inactivity,total population,30.6,New York,65902,42.8142432,-73.9395687,,,
6507,521,NY,Syracuse,Physical inactivity,total population,35.8,New York,144669,43.0481221,-76.1474244,,,
6508,870,NY,Utica,Physical inactivity,total population,36.5,New York,61808,43.100903,-75.232664,,,
6509,682,NY,White Plains,Physical inactivity,total population,25.9,New York,57866,41.0339862,-73.7629097,,,
6510,295,NY,Yonkers,Physical inactivity,total population,30.3,New York,199766,40.9312099,-73.8987469,,,
6511,998,NC,Asheville,Physical inactivity,total population,22.6,North Carolina,87236,35.5950581,-82.5514869,,,
6512,443,NC,Burlington,Physical inactivity,total population,33.4,North Carolina,51510,36.0956918,-79.4377991,,,
6513,160,NC,Cary,Physical inactivity,total population,16.8,North Carolina,151088,35.79154,-78.7811169,,,
6514,135,NC,Chapel Hill,Physical inactivity,total population,19.8,North Carolina,59635,35.9131996,-79.0558445,,,
6515,590,NC,Charlotte,Physical inactivity,total population,22.8,North Carolina,792862,35.2270869,-80.8431267,26.4,27.4,31.3
6516,82,NC,Concord,Physical inactivity,total population,26.2,North Carolina,83506,35.4087517,-80.579511,,,
6517,341,NC,Durham,Physical inactivity,total population,27.3,North Carolina,245475,35.9940329,-78.898619,30.3,27.5,37.6
6518,450,NC,Fayetteville,Physical inactivity,total population,29.5,North Carolina,204408,35.0526641,-78.8783585,21.4,,29.7
6519,23,NC,Gastonia,Physical inactivity,total population,31.8,North Carolina,73209,35.262082,-81.1873005,,,
6520,407,NC,Greensboro,Physical inactivity,total population,27.9,North Carolina,279639,36.0726354,-79.7919754,29.4,,32.2
6521,73,NC,Greenville,Physical inactivity,total population,27.6,North Carolina,89130,35.612661,-77.3663538,,,
6522,699,NC,High Point,Physical inactivity,total population,29.8,North Carolina,107741,35.9556923,-80.0053176,,,
6523,177,NC,Huntersville,Physical inactivity,total population,16.8,North Carolina,50458,35.410694,-80.8428504,,,
6524,410,NC,Jacksonville,Physical inactivity,total population,26.3,North Carolina,69079,34.7540524,-77.4302414,,,
6525,144,NC,Raleigh,Physical inactivity,total population,21.3,North Carolina,431746,35.7795897,-78.6381787,31.3,29.4,39.3
6526,310,NC,Rocky Mount,Physical inactivity,total population,33.7,North Carolina,56954,35.9382103,-77.7905339,,,
6527,260,NC,Wilmington,Physical inactivity,total population,24.6,North Carolina,112067,34.2257255,-77.9447102,,,
6528,840,NC,Winston-Salem,Physical inactivity,total population,28.5,North Carolina,236441,36.0998596,-80.244216,22.5,,29.2
6529,446,ND,Bismarck,Physical inactivity,total population,26.6,North Dakota,67034,46.8083268,-100.7837392,,,
6530,327,ND,Fargo,Physical inactivity,total population,22.9,North Dakota,113658,46.8771863,-96.7898034,,,
6531,85,ND,Grand Forks,Physical inactivity,total population,26.0,North Dakota,54932,47.9252568,-97.0328547,,,
6532,724,OH,Akron,Physical inactivity,total population,34.4,Ohio,198100,41.0814447,-81.5190053,,,
6533,942,OH,Canton,Physical inactivity,total population,35.8,Ohio,72535,40.7989473,-81.378447,,,
6534,296,OH,Cincinnati,Physical inactivity,total population,31.8,Ohio,297517,39.1031182,-84.5120196,49.1,44.1,35.6
6535,2,OH,Cleveland,Physical inactivity,total population,38.3,Ohio,390113,41.49932,-81.6943605,57.1,43.9,52.3
6536,126,OH,Columbus,Physical inactivity,total population,29.4,Ohio,822553,39.9611755,-82.9987942,41.2,30.2,47.7
6537,468,OH,Dayton,Physical inactivity,total population,38.2,Ohio,143355,39.7589478,-84.1916069,,,
6538,601,OH,Elyria,Physical inactivity,total population,35.3,Ohio,53956,41.3683798,-82.1076486,,,
6539,512,OH,Hamilton,Physical inactivity,total population,32.6,Ohio,62258,39.3995008,-84.5613355,,,
6540,106,OH,Kettering,Physical inactivity,total population,26.5,Ohio,55870,39.6895036,-84.1688274,,,
6541,866,OH,Lakewood,Physical inactivity,total population,23.2,Ohio,51143,41.4819932,-81.7981908,,,
6542,736,OH,Lorain,Physical inactivity,total population,39.9,Ohio,63710,41.452819,-82.1823746,,,
6543,287,OH,Parma,Physical inactivity,total population,26.6,Ohio,80429,41.4047742,-81.7229086,,,
6544,540,OH,Springfield,Physical inactivity,total population,35.8,Ohio,59357,39.9242266,-83.8088171,,,
6545,300,OH,Toledo,Physical inactivity,total population,35.9,Ohio,282313,41.6639383,-83.555212,46.4,,45.6
6546,318,OH,Youngstown,Physical inactivity,total population,44.1,Ohio,65184,41.0997803,-80.6495194,,,
6547,336,OK,Broken Arrow,Physical inactivity,total population,29.2,Oklahoma,103500,36.060949,-95.7974526,,,
6548,759,OK,Edmond,Physical inactivity,total population,25.7,Oklahoma,87004,35.6528323,-97.4780954,,,
6549,804,OK,Enid,Physical inactivity,total population,34.3,Oklahoma,50725,36.3955891,-97.8783911,,,
6550,215,OK,Lawton,Physical inactivity,total population,39.3,Oklahoma,97151,34.6035669,-98.3959291,,,
6551,480,AZ,Avondale,Physical inactivity,total population,27.2,Arizona,78822,33.4355977,-112.3496021,,,
6552,701,OK,Midwest City,Physical inactivity,total population,34.8,Oklahoma,56756,35.4495065,-97.3967019,,,
6553,820,OK,Moore,Physical inactivity,total population,29.3,Oklahoma,58414,35.3395079,-97.4867028,,,
6554,808,OK,Norman,Physical inactivity,total population,28.9,Oklahoma,118197,35.2225668,-97.4394777,,,
6555,200,OK,Oklahoma City,Physical inactivity,total population,34.2,Oklahoma,610613,35.4675602,-97.5164276,34.1,16.9,40.2
6556,162,OK,Tulsa,Physical inactivity,total population,35.2,Oklahoma,398121,36.1539816,-95.992775,39.0,22.7,47.2
6557,122,AZ,Buckeye,Physical inactivity,total population,25.9,Arizona,56683,33.3703197,-112.5837766,,,
6558,711,OR,Albany,Physical inactivity,total population,25.5,Oregon,51583,44.6365107,-123.1059282,,,
6559,518,AZ,Casa Grande,Physical inactivity,total population,34.1,Arizona,50111,32.8795022,-111.7573521,,,
6560,485,OR,Beaverton,Physical inactivity,total population,20.3,Oregon,93542,45.487062,-122.8037102,,,
6561,545,OR,Bend,Physical inactivity,total population,22.1,Oregon,81236,44.0581728,-121.3153096,,,
6562,967,OR,Corvallis,Physical inactivity,total population,21.8,Oregon,55298,44.5645659,-123.2620435,,,
6563,394,AZ,Chandler,Physical inactivity,total population,20.0,Arizona,249146,33.3061605,-111.8412502,35.4,24.4,55.4
6564,473,OR,Eugene,Physical inactivity,total population,22.9,Oregon,159190,44.0520691,-123.0867536,,,
6565,988,OR,Gresham,Physical inactivity,total population,25.4,Oregon,109397,45.5001357,-122.4302013,,,
6566,509,OR,Hillsboro,Physical inactivity,total population,21.3,Oregon,97368,45.5228939,-122.989827,,,
6567,607,OR,Medford,Physical inactivity,total population,26.0,Oregon,77677,42.3265152,-122.8755949,,,
6568,94,OR,Portland,Physical inactivity,total population,19.9,Oregon,609456,45.5230622,-122.6764816,67.3,49.3,82.7
6569,237,OR,Salem,Physical inactivity,total population,27.2,Oregon,160614,44.9428975,-123.0350963,,,
6570,926,OR,Springfield,Physical inactivity,total population,26.6,Oregon,60177,44.0462362,-123.0220289,,,
6571,409,OR,Tigard,Physical inactivity,total population,20.0,Oregon,50444,45.4312294,-122.7714861,,,
6572,33,PA,Allentown,Physical inactivity,total population,35.7,Pennsylvania,118577,40.6084305,-75.4901833,,,
6573,643,PA,Bethlehem,Physical inactivity,total population,29.1,Pennsylvania,75018,40.6259316,-75.3704579,,,
6574,172,PA,Erie,Physical inactivity,total population,32.4,Pennsylvania,100671,42.1292241,-80.085059,,,
6575,99,AZ,Flagstaff,Physical inactivity,total population,18.0,Arizona,68667,35.1982836,-111.651302,,,
6576,127,PA,Lancaster,Physical inactivity,total population,31.4,Pennsylvania,59325,40.0378755,-76.3055144,,,
6577,53,PA,Philadelphia,Physical inactivity,total population,31.5,Pennsylvania,1553165,39.9525839,-75.1652215,74.8,67.0,66.7
6578,957,PA,Pittsburgh,Physical inactivity,total population,26.4,Pennsylvania,305841,40.4406248,-79.9958864,62.4,55.2,54.9
6579,902,PA,Reading,Physical inactivity,total population,40.7,Pennsylvania,87893,40.3356483,-75.9268747,,,
6580,613,PA,Scranton,Physical inactivity,total population,32.2,Pennsylvania,75806,41.408969,-75.6624122,,,
6581,142,AZ,Gilbert,Physical inactivity,total population,18.1,Arizona,229972,33.3528264,-111.789027,29.0,15.1,52.6
6582,980,AZ,Glendale,Physical inactivity,total population,27.5,Arizona,234632,33.5386523,-112.1859866,40.2,33.5,56.5
6583,235,AZ,Goodyear,Physical inactivity,total population,21.9,Arizona,72864,33.4353394,-112.3576567,,,
6584,108,AZ,Lake Havasu City,Physical inactivity,total population,28.6,Arizona,52844,34.483901,-114.3224548,,,
6585,403,RI,Cranston,Physical inactivity,total population,25.2,Rhode Island,80566,41.7798226,-71.4372796,,,
6586,838,RI,Pawtucket,Physical inactivity,total population,30.6,Rhode Island,71172,41.878711,-71.3825558,,,
6587,851,RI,Providence,Physical inactivity,total population,31.6,Rhode Island,177994,41.8239891,-71.4128343,,,
6588,202,AZ,Mesa,Physical inactivity,total population,24.8,Arizona,457587,33.4151843,-111.8314724,37.9,27.0,59.6
6589,750,RI,Warwick,Physical inactivity,total population,24.8,Rhode Island,81971,41.7001009,-71.4161671,,,
6590,624,SC,Charleston,Physical inactivity,total population,22.1,South Carolina,127999,32.7764749,-79.9310512,,,
6591,4,SC,Columbia,Physical inactivity,total population,26.6,South Carolina,133358,34.0007104,-81.0348144,,,
6592,176,SC,Greenville,Physical inactivity,total population,25.0,South Carolina,61397,34.8526176,-82.3940104,,,
6593,437,AZ,Peoria,Physical inactivity,total population,21.9,Arizona,162592,33.5805955,-112.2373779,,,
6594,34,SC,Mount Pleasant,Physical inactivity,total population,18.1,South Carolina,74885,32.8323225,-79.8284258,,,
6595,966,AZ,Phoenix,Physical inactivity,total population,26.7,Arizona,1513367,33.4483771,-112.0740373,41.4,35.6,55.9
6596,727,SC,North Charleston,Physical inactivity,total population,31.8,South Carolina,104054,32.8546197,-79.9748103,,,
6597,782,SC,Rock Hill,Physical inactivity,total population,28.3,South Carolina,69103,34.9248667,-81.0250784,,,
6598,125,AZ,Scottsdale,Physical inactivity,total population,17.7,Arizona,226918,33.4941704,-111.9260519,31.9,23.3,56.4
6599,288,SD,Rapid City,Physical inactivity,total population,31.1,South Dakota,70812,44.0805434,-103.2310149,,,
6600,746,SD,Sioux Falls,Physical inactivity,total population,28.9,South Dakota,164676,43.5445959,-96.7311034,,,
6601,186,TN,Bartlett,Physical inactivity,total population,24.8,Tennessee,58226,35.2045328,-89.8739753,,,
6602,456,TN,Chattanooga,Physical inactivity,total population,31.2,Tennessee,173366,35.0456297,-85.3096801,,,
6603,581,AZ,Surprise,Physical inactivity,total population,22.9,Arizona,123546,33.6292337,-112.3679279,,,
6604,522,TN,Clarksville,Physical inactivity,total population,28.2,Tennessee,142357,36.5297706,-87.3594528,,,
6605,168,TN,Franklin,Physical inactivity,total population,22.7,Tennessee,68886,35.9250637,-86.8688899,,,
6606,438,AZ,Tempe,Physical inactivity,total population,20.8,Arizona,168228,33.4255104,-111.9400054,,,
6607,990,TN,Hendersonville,Physical inactivity,total population,26.6,Tennessee,54068,36.3047735,-86.6199957,,,
6608,461,TN,Jackson,Physical inactivity,total population,34.0,Tennessee,67685,35.6145169,-88.8139469,,,
6609,494,TN,Johnson City,Physical inactivity,total population,30.7,Tennessee,65123,36.3134397,-82.3534727,,,
6610,50,TN,Kingsport,Physical inactivity,total population,34.0,Tennessee,52962,36.548434,-82.5618186,,,
6611,600,TN,Knoxville,Physical inactivity,total population,32.6,Tennessee,183270,35.9606384,-83.9207392,,,
6612,635,TN,Memphis,Physical inactivity,total population,35.8,Tennessee,653450,35.1495343,-90.0489801,35.0,22.2,41.2
6613,608,TN,Murfreesboro,Physical inactivity,total population,25.8,Tennessee,117044,35.8456213,-86.39027,,,
6614,338,TN,Nashville,Physical inactivity,total population,26.5,Tennessee,634464,36.1626638,-86.7816016,,,
6615,167,AZ,Tucson,Physical inactivity,total population,25.1,Arizona,526116,32.2217429,-110.926479,43.2,34.5,66.3
6616,174,TX,Abilene,Physical inactivity,total population,29.0,Texas,120099,32.4487364,-99.7331439,,,
6617,166,TX,Allen,Physical inactivity,total population,20.8,Texas,92020,33.1031744,-96.6705503,,,
6618,380,TX,Amarillo,Physical inactivity,total population,31.9,Texas,196429,35.2219971,-101.8312969,,,
6619,921,TX,Arlington,Physical inactivity,total population,28.7,Texas,379577,32.735687,-97.1080656,38.1,0.3,39.5
6620,249,TX,Austin,Physical inactivity,total population,20.8,Texas,885400,30.267153,-97.7430608,41.7,34.8,54.0
6621,159,TX,Baytown,Physical inactivity,total population,29.2,Texas,75418,29.7355047,-94.9774274,,,
6622,649,TX,Beaumont,Physical inactivity,total population,33.5,Texas,117796,30.080174,-94.1265562,,,
6623,240,TX,Brownsville,Physical inactivity,total population,38.2,Texas,181860,25.9017472,-97.4974838,,,
6624,823,TX,Bryan,Physical inactivity,total population,30.3,Texas,78709,30.6743643,-96.3699632,,,
6625,789,TX,Carrollton,Physical inactivity,total population,26.7,Texas,126700,32.9756415,-96.8899636,,,
6626,816,TX,Cedar Park,Physical inactivity,total population,21.0,Texas,61238,30.505198,-97.8202888,,,
6627,868,TX,College Station,Physical inactivity,total population,22.6,Texas,100050,30.627977,-96.3344068,,,
6628,151,TX,Conroe,Physical inactivity,total population,31.5,Texas,63032,30.3118769,-95.4560512,,,
6629,976,TX,Corpus Christi,Physical inactivity,total population,31.2,Texas,316381,27.8005828,-97.396381,40.3,26.6,42.1
6630,59,TX,Dallas,Physical inactivity,total population,32.3,Texas,1257676,32.7766642,-96.7969879,46.0,38.9,49.3
6631,274,TX,Denton,Physical inactivity,total population,25.6,Texas,123099,33.2148412,-97.1330683,,,
6632,218,TX,DeSoto,Physical inactivity,total population,28.9,Texas,51483,32.5896998,-96.8570738,,,
6633,725,TX,Edinburg,Physical inactivity,total population,31.2,Texas,80836,26.3017374,-98.1633432,,,
6634,719,TX,El Paso,Physical inactivity,total population,29.4,Texas,674433,31.7775757,-106.4424559,40.4,28.0,42.0
6635,696,TX,Euless,Physical inactivity,total population,25.6,Texas,53224,32.8370727,-97.0819541,,,
6636,241,TX,Flower Mound,Physical inactivity,total population,19.0,Texas,68609,33.0145673,-97.0969552,,,
6637,895,TX,Fort Worth,Physical inactivity,total population,30.6,Texas,792727,32.7554883,-97.3307658,34.9,21.6,38.6
6638,503,TX,Frisco,Physical inactivity,total population,19.3,Texas,136791,33.1506744,-96.8236116,,,
6639,444,TX,Garland,Physical inactivity,total population,31.7,Texas,234566,32.912624,-96.6388833,40.2,29.2,40.6
6640,675,TX,Georgetown,Physical inactivity,total population,24.1,Texas,54898,30.6332618,-97.6779842,,,
6641,428,TX,Grand Prairie,Physical inactivity,total population,30.7,Texas,183372,32.7459645,-96.9977846,,,
6642,242,TX,Grapevine,Physical inactivity,total population,22.2,Texas,50195,32.9342919,-97.0780654,,,
6643,272,TX,Harlingen,Physical inactivity,total population,36.7,Texas,65665,26.1906306,-97.6961026,,,
6644,646,TX,Houston,Physical inactivity,total population,28.9,Texas,2195914,29.7604267,-95.3698028,47.5,36.2,48.6
6645,636,TX,Irving,Physical inactivity,total population,29.3,Texas,228653,32.8140177,-96.9488945,44.8,28.7,42.0
6646,375,TX,Killeen,Physical inactivity,total population,29.7,Texas,137147,31.1171194,-97.7277959,,,
6647,280,TX,Laredo,Physical inactivity,total population,38.6,Texas,248142,27.5305671,-99.4803241,36.8,,39.6
6648,963,TX,League City,Physical inactivity,total population,22.9,Texas,90983,29.5074538,-95.0949303,,,
6649,922,TX,Lewisville,Physical inactivity,total population,26.5,Texas,101074,33.046233,-96.994174,,,
6650,393,TX,Longview,Physical inactivity,total population,31.8,Texas,81443,32.5007037,-94.7404891,,,
6651,20,TX,Lubbock,Physical inactivity,total population,31.2,Texas,239538,33.5778631,-101.8551665,39.0,20.6,42.5
6652,373,TX,McAllen,Physical inactivity,total population,31.4,Texas,136639,26.2034071,-98.2300124,,,
6653,374,TX,McKinney,Physical inactivity,total population,23.0,Texas,148559,33.1972465,-96.6397822,,,
6654,246,TX,Mansfield,Physical inactivity,total population,22.6,Texas,60872,32.5631924,-97.1416768,,,
6655,442,TX,Mesquite,Physical inactivity,total population,31.5,Texas,143484,32.7667955,-96.5991593,,,
6656,199,TX,Midland,Physical inactivity,total population,27.6,Texas,123933,31.9973456,-102.0779146,,,
6657,163,TX,Mission,Physical inactivity,total population,32.3,Texas,81050,26.2159066,-98.3252932,,,
6658,188,TX,Missouri City,Physical inactivity,total population,25.3,Texas,70185,29.6185669,-95.5377215,,,
6659,634,TX,New Braunfels,Physical inactivity,total population,26.9,Texas,63279,29.7030024,-98.1244531,,,
6660,38,TX,North Richland Hills,Physical inactivity,total population,24.7,Texas,67317,32.8342952,-97.2289029,,,
6661,657,TX,Odessa,Physical inactivity,total population,32.1,Texas,110720,31.8456816,-102.3676431,,,
6662,778,AZ,Yuma,Physical inactivity,total population,26.8,Arizona,91923,32.6926512,-114.6276916,,,
6663,713,TX,Pasadena,Physical inactivity,total population,30.5,Texas,152735,29.6910625,-95.2091006,,,
6664,141,TX,Pearland,Physical inactivity,total population,24.2,Texas,100065,29.5635666,-95.2860474,,,
6665,774,TX,Pflugerville,Physical inactivity,total population,20.8,Texas,53752,30.4393696,-97.6200043,,,
6666,190,TX,Pharr,Physical inactivity,total population,37.3,Texas,73790,26.1947962,-98.1836216,,,
6667,863,TX,Plano,Physical inactivity,total population,21.7,Texas,274409,33.0198431,-96.6988856,40.5,14.8,52.0
6668,462,TX,Port Arthur,Physical inactivity,total population,40.9,Texas,54135,29.8849504,-93.939947,,,
6669,582,TX,Richardson,Physical inactivity,total population,23.1,Texas,104475,32.9483335,-96.7298519,,,
6670,806,TX,Round Rock,Physical inactivity,total population,23.6,Texas,109821,30.5082551,-97.678896,,,
6671,28,TX,Rowlett,Physical inactivity,total population,23.3,Texas,58043,32.9029017,-96.56388,,,
6672,355,TX,San Angelo,Physical inactivity,total population,29.9,Texas,97492,31.4637723,-100.4370375,,,
6673,153,TX,San Antonio,Physical inactivity,total population,29.8,Texas,1409019,29.4241219,-98.4936282,36.9,30.9,44.5
6674,584,TX,San Marcos,Physical inactivity,total population,26.7,Texas,54076,29.8832749,-97.9413941,,,
6675,305,TX,Sugar Land,Physical inactivity,total population,22.4,Texas,83860,29.6196787,-95.6349463,,,
6676,744,TX,Temple,Physical inactivity,total population,30.4,Texas,70190,31.0982344,-97.342782,,,
6677,905,TX,Tyler,Physical inactivity,total population,28.4,Texas,100223,32.3512601,-95.3010624,,,
6678,786,TX,Victoria,Physical inactivity,total population,32.8,Texas,65098,28.8052674,-97.0035982,,,
6679,907,TX,Waco,Physical inactivity,total population,34.7,Texas,129030,31.549333,-97.1466695,,,
6680,187,TX,Wichita Falls,Physical inactivity,total population,28.9,Texas,104898,33.9137085,-98.4933873,,,
6681,568,UT,Layton,Physical inactivity,total population,20.1,Utah,70790,41.0602216,-111.9710529,,,
6682,500,UT,Lehi,Physical inactivity,total population,15.1,Utah,54382,40.3916172,-111.8507662,,,
6683,533,UT,Ogden,Physical inactivity,total population,26.5,Utah,84249,41.223,-111.9738304,,,
6684,676,UT,Orem,Physical inactivity,total population,17.9,Utah,91648,40.2968979,-111.6946475,,,
6685,381,UT,Provo,Physical inactivity,total population,19.6,Utah,116288,40.2338438,-111.6585337,,,
6686,856,UT,St. George,Physical inactivity,total population,19.4,Utah,76817,37.0965278,-113.5684164,,,
6687,964,UT,Salt Lake City,Physical inactivity,total population,20.4,Utah,191180,40.7607793,-111.8910474,,,
6688,630,UT,Sandy,Physical inactivity,total population,17.0,Utah,90231,40.5649781,-111.8389726,,,
6689,193,UT,South Jordan,Physical inactivity,total population,15.9,Utah,59366,40.5621704,-111.929658,,,
6690,440,UT,Taylorsville,Physical inactivity,total population,21.4,Utah,60519,40.6677248,-111.9388258,,,
6691,955,UT,West Jordan,Physical inactivity,total population,19.4,Utah,110077,40.6096698,-111.9391031,,,
6692,673,UT,West Valley City,Physical inactivity,total population,24.8,Utah,133579,40.6916132,-112.0010501,,,
6693,637,VA,Alexandria,Physical inactivity,total population,21.2,Virginia,148892,38.8048355,-77.0469214,,,
6694,365,VA,Chesapeake,Physical inactivity,total population,26.8,Virginia,230571,36.7682088,-76.2874927,21.3,13.9,34.7
6695,674,VA,Hampton,Physical inactivity,total population,30.2,Virginia,136699,37.0298687,-76.3452218,,,
6696,534,VA,Harrisonburg,Physical inactivity,total population,27.7,Virginia,51395,38.4495688,-78.8689155,,,
6697,226,VA,Lynchburg,Physical inactivity,total population,27.8,Virginia,78014,37.4137536,-79.1422464,,,
6698,884,AR,Conway,Physical inactivity,total population,30.9,Arkansas,63816,35.0886963,-92.4421011,,,
6699,302,VA,Newport News,Physical inactivity,total population,30.3,Virginia,182020,37.0870821,-76.4730122,,,
6700,508,VA,Norfolk,Physical inactivity,total population,26.2,Virginia,246139,36.8507689,-76.2858726,45.8,35.7,46.9
6701,429,VA,Portsmouth,Physical inactivity,total population,32.9,Virginia,96205,36.8354258,-76.2982742,,,
6702,771,VA,Richmond,Physical inactivity,total population,28.9,Virginia,214114,37.5407246,-77.4360481,50.9,,50.8
6703,544,VA,Roanoke,Physical inactivity,total population,32.5,Virginia,98465,37.2709704,-79.9414266,,,
6704,618,VA,Suffolk,Physical inactivity,total population,29.6,Virginia,85728,36.7282054,-76.5835621,,,
6705,830,VA,Virginia Beach,Physical inactivity,total population,22.4,Virginia,448479,36.8529263,-75.977985,33.1,20.7,41.7
6706,882,AR,Fayetteville,Physical inactivity,total population,23.2,Arkansas,78960,36.0625795,-94.1574263,,,
6707,41,AR,Fort Smith,Physical inactivity,total population,34.5,Arkansas,87650,35.3859242,-94.3985475,,,
6708,766,WA,Auburn,Physical inactivity,total population,19.7,Washington,74860,47.3073228,-122.2284532,,,
6709,684,WA,Bellevue,Physical inactivity,total population,14.2,Washington,133992,47.610377,-122.2006786,,,
6710,54,WA,Bellingham,Physical inactivity,total population,18.2,Washington,82631,48.74908,-122.4781473,,,
6711,477,WA,Everett,Physical inactivity,total population,21.7,Washington,105370,47.9789848,-122.2020794,,,
6712,954,WA,Federal Way,Physical inactivity,total population,20.5,Washington,92734,47.3223221,-122.3126222,,,
6713,52,WA,Kennewick,Physical inactivity,total population,25.3,Washington,76762,46.2112458,-119.1372338,,,
6714,337,WA,Kent,Physical inactivity,total population,21.5,Washington,124435,47.3809335,-122.2348431,,,
6715,855,WA,Kirkland,Physical inactivity,total population,13.6,Washington,84430,47.6814875,-122.2087353,,,
6716,91,WA,Lakewood,Physical inactivity,total population,23.1,Washington,59097,47.1717649,-122.518458,,,
6717,0,WA,Marysville,Physical inactivity,total population,20.5,Washington,63269,48.0517637,-122.1770818,,,
6718,915,WA,Pasco,Physical inactivity,total population,25.5,Washington,67599,46.2395793,-119.1005657,,,
6719,867,AR,Jonesboro,Physical inactivity,total population,32.4,Arkansas,71551,35.8422967,-90.704279,,,
6720,928,WA,Redmond,Physical inactivity,total population,12.8,Washington,57530,47.6739881,-122.121512,,,
6721,769,WA,Renton,Physical inactivity,total population,18.7,Washington,97003,47.4828776,-122.2170661,,,
6722,754,WA,Richland,Physical inactivity,total population,20.2,Washington,52413,46.2856907,-119.2844621,,,
6723,880,WA,Sammamish,Physical inactivity,total population,12.0,Washington,50169,47.6162683,-122.0355736,,,
6724,529,WA,Seattle,Physical inactivity,total population,14.9,Washington,652405,47.6062095,-122.3320708,74.4,59.6,71.1
6725,220,WA,Shoreline,Physical inactivity,total population,16.2,Washington,54790,47.7556531,-122.3415178,,,
6726,51,WA,Spokane,Physical inactivity,total population,21.2,Washington,210721,47.6587802,-117.4260466,49.2,36.0,52.1
6727,426,WA,Spokane Valley,Physical inactivity,total population,20.7,Washington,91113,47.6732281,-117.2393748,,,
6728,885,WA,Tacoma,Physical inactivity,total population,21.0,Washington,203446,47.2528768,-122.4442906,,,
6729,497,WA,Vancouver,Physical inactivity,total population,19.4,Washington,167405,45.6387281,-122.6614861,,,
6730,467,WA,Yakima,Physical inactivity,total population,27.7,Washington,93257,46.6020711,-120.5058987,,,
6731,680,AR,Little Rock,Physical inactivity,total population,29.3,Arkansas,197357,34.7464809,-92.2895948,,,
6732,621,WV,Charleston,Physical inactivity,total population,30.0,West Virginia,50821,38.3498195,-81.6326234,,,
6733,586,WI,Appleton,Physical inactivity,total population,22.5,Wisconsin,73596,44.2619309,-88.4153847,,,
6734,109,AR,North Little Rock,Physical inactivity,total population,34.2,Arkansas,66075,34.769536,-92.2670941,,,
6735,216,WI,Eau Claire,Physical inactivity,total population,21.9,Wisconsin,67545,44.811349,-91.4984941,,,
6736,950,WI,Green Bay,Physical inactivity,total population,24.4,Wisconsin,104779,44.519159,-88.019826,,,
6737,918,WI,Janesville,Physical inactivity,total population,24.6,Wisconsin,63820,42.6827885,-89.0187222,,,
6738,350,WI,Kenosha,Physical inactivity,total population,25.7,Wisconsin,99889,42.5847425,-87.8211854,,,
6739,56,WI,La Crosse,Physical inactivity,total population,24.0,Wisconsin,51522,43.8013556,-91.2395807,,,
6740,917,WI,Madison,Physical inactivity,total population,18.9,Wisconsin,243344,43.0730517,-89.4012302,49.7,34.9,65.5
6741,765,WI,Milwaukee,Physical inactivity,total population,29.9,Wisconsin,599164,43.0389025,-87.9064736,61.5,48.7,57.6
6742,797,WI,Oshkosh,Physical inactivity,total population,24.7,Wisconsin,66778,44.0247062,-88.5426136,,,
6743,690,WI,Racine,Physical inactivity,total population,29.3,Wisconsin,78199,42.7261309,-87.7828523,,,
6744,98,WI,Waukesha,Physical inactivity,total population,22.1,Wisconsin,71016,43.0116784,-88.2314813,,,
6745,75,WI,West Allis,Physical inactivity,total population,22.9,Wisconsin,60697,43.0166806,-88.0070315,,,
6746,89,AR,Rogers,Physical inactivity,total population,29.3,Arkansas,60112,36.3320196,-94.1185366,,,
6747,258,WY,Casper,Physical inactivity,total population,26.2,Wyoming,59628,42.866632,-106.313081,,,
6748,64,WY,Cheyenne,Physical inactivity,total population,25.4,Wyoming,62448,41.1399814,-104.8202462,,,
6749,655,AR,Springdale,Physical inactivity,total population,30.9,Arkansas,75229,36.1867442,-94.1288141,,,
6750,604,CA,Alameda,Physical inactivity,total population,17.5,California,76419,37.7652065,-122.2416355,,,
6751,396,CA,Alhambra,Physical inactivity,total population,25.5,California,84577,34.095287,-118.1270146,,,
6752,847,CA,Aliso Viejo,Physical inactivity,total population,15.2,California,50175,33.5676842,-117.7256083,,,
6753,670,CA,Anaheim,Physical inactivity,total population,25.1,California,345012,33.8352932,-117.9145036,55.7,33.9,52.3
6754,60,CA,Antioch,Physical inactivity,total population,26.3,California,107100,38.0049214,-121.805789,,,
6755,546,CA,Apple Valley,Physical inactivity,total population,28.0,California,70924,34.5008311,-117.1858759,,,
6756,390,CA,Arcadia,Physical inactivity,total population,19.8,California,57639,34.1397292,-118.0353449,,,
6757,751,CA,Bakersfield,Physical inactivity,total population,29.4,California,363630,35.3732921,-119.0187125,37.3,24.6,43.7
6758,459,CA,Baldwin Park,Physical inactivity,total population,29.0,California,76635,34.0852868,-117.9608978,,,
6759,560,CA,Bellflower,Physical inactivity,total population,25.8,California,77593,33.8816818,-118.1170117,,,
6760,213,CA,Berkeley,Physical inactivity,total population,16.6,California,116768,37.8715926,-122.272747,,,
